product_id,product_distributer,product_name,product_category,product_reviews,product_review_sentiment,product_link
FD001,Amazon,Blue Diamond Almonds,Food,"Available in many flavors.",Positive,https://www.amazon.com/Blue-Diamond-Almonds-Mexican-Flavored/dp/B0B2KRV5J1/ref=sr_1_3?crid=F2F4M2B8RUDF&dib=eyJ2IjoiMSJ9.0OWJ3Pm-gA_cT36kWI0Cpry82HTsrCCVNtVb4xkA0evwSiNqo84nu0C3MG33QKgwaqRIZBf6IsYI5pPu723WyoaQIUbsAd5Ig6YAHWyiD2LmdQBV_0XQ3_h5UiFgXDhE5OSo-qJ2br23ICzoG4f5u2dqXtRNPcsUnCN8NQE30LA5cjPs_VxfRdN_fN-D3kG0pUb2W-WhXFwIFYxd7Jh6_D8APRYshT1T21_R0yXsL9xtL64eZtizXnrACVQ40NCFPCHWTpydRMGrLGQA6AY2FyacdJDmekVszsP3QMcMWiI.68V-q0UEst22wbcnUu6js4s_2S3tIT-_iRTXkUZzr_0&dib_tag=se&keywords=Blue+Diamond+Almonds&qid=1713896858&sprefix=blue+diamond+almonds%2Caps%2C1597&sr=8-3
FD001,Amazon,Blue Diamond Almonds,Food,"Stays fresh for a long time.",Positive,https://www.amazon.com/Blue-Diamond-Almonds-Mexican-Flavored/dp/B0B2KRV5J1/ref=sr_1_3?crid=F2F4M2B8RUDF&dib=eyJ2IjoiMSJ9.0OWJ3Pm-gA_cT36kWI0Cpry82HTsrCCVNtVb4xkA0evwSiNqo84nu0C3MG33QKgwaqRIZBf6IsYI5pPu723WyoaQIUbsAd5Ig6YAHWyiD2LmdQBV_0XQ3_h5UiFgXDhE5OSo-qJ2br23ICzoG4f5u2dqXtRNPcsUnCN8NQE30LA5cjPs_VxfRdN_fN-D3kG0pUb2W-WhXFwIFYxd7Jh6_D8APRYshT1T21_R0yXsL9xtL64eZtizXnrACVQ40NCFPCHWTpydRMGrLGQA6AY2FyacdJDmekVszsP3QMcMWiI.68V-q0UEst22wbcnUu6js4s_2S3tIT-_iRTXkUZzr_0&dib_tag=se&keywords=Blue+Diamond+Almonds&qid=1713896858&sprefix=blue+diamond+almonds%2Caps%2C1597&sr=8-3
FD001,Amazon,Blue Diamond Almonds,Food,"Good source of protein.",Positive,https://www.amazon.com/Blue-Diamond-Almonds-Mexican-Flavored/dp/B0B2KRV5J1/ref=sr_1_3?crid=F2F4M2B8RUDF&dib=eyJ2IjoiMSJ9.0OWJ3Pm-gA_cT36kWI0Cpry82HTsrCCVNtVb4xkA0evwSiNqo84nu0C3MG33QKgwaqRIZBf6IsYI5pPu723WyoaQIUbsAd5Ig6YAHWyiD2LmdQBV_0XQ3_h5UiFgXDhE5OSo-qJ2br23ICzoG4f5u2dqXtRNPcsUnCN8NQE30LA5cjPs_VxfRdN_fN-D3kG0pUb2W-WhXFwIFYxd7Jh6_D8APRYshT1T21_R0yXsL9xtL64eZtizXnrACVQ40NCFPCHWTpydRMGrLGQA6AY2FyacdJDmekVszsP3QMcMWiI.68V-q0UEst22wbcnUu6js4s_2S3tIT-_iRTXkUZzr_0&dib_tag=se&keywords=Blue+Diamond+Almonds&qid=1713896858&sprefix=blue+diamond+almonds%2Caps%2C1597&sr=8-3
FD001,Amazon,Blue Diamond Almonds,Food,"Overall, a solid snack.",Positive,https://www.amazon.com/Blue-Diamond-Almonds-Mexican-Flavored/dp/B0B2KRV5J1/ref=sr_1_3?crid=F2F4M2B8RUDF&dib=eyJ2IjoiMSJ9.0OWJ3Pm-gA_cT36kWI0Cpry82HTsrCCVNtVb4xkA0evwSiNqo84nu0C3MG33QKgwaqRIZBf6IsYI5pPu723WyoaQIUbsAd5Ig6YAHWyiD2LmdQBV_0XQ3_h5UiFgXDhE5OSo-qJ2br23ICzoG4f5u2dqXtRNPcsUnCN8NQE30LA5cjPs_VxfRdN_fN-D3kG0pUb2W-WhXFwIFYxd7Jh6_D8APRYshT1T21_R0yXsL9xtL64eZtizXnrACVQ40NCFPCHWTpydRMGrLGQA6AY2FyacdJDmekVszsP3QMcMWiI.68V-q0UEst22wbcnUu6js4s_2S3tIT-_iRTXkUZzr_0&dib_tag=se&keywords=Blue+Diamond+Almonds&qid=1713896858&sprefix=blue+diamond+almonds%2Caps%2C1597&sr=8-3
FD002,Flipkart,Hershey's Chocolate Bar,Food,"Very smooth and creamy.",Positive,https://www.flipkart.com/hershey-s-whole-almonds-cookies-n-creme-creamy-milk-bars/p/itm81bacc4ffb614?pid=CHCG55HYZDY8TJHM&lid=LSTCHCG55HYZDY8TJHM9OVMAX&marketplace=FLIPKART&q=Hersheys+Chocolate+Bar&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=08679c89-80a4-4a14-aa8e-262a56ac716f.CHCG55HYZDY8TJHM.SEARCH&ppt=sp&ppn=sp&ssid=62uc8gcdds0000001713898979159&qH=56123a6089264bed
FD002,Flipkart,Hershey's Chocolate Bar,Food,"Too sweet for my taste.",Negative,https://www.flipkart.com/hershey-s-whole-almonds-cookies-n-creme-creamy-milk-bars/p/itm81bacc4ffb614?pid=CHCG55HYZDY8TJHM&lid=LSTCHCG55HYZDY8TJHM9OVMAX&marketplace=FLIPKART&q=Hersheys+Chocolate+Bar&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=08679c89-80a4-4a14-aa8e-262a56ac716f.CHCG55HYZDY8TJHM.SEARCH&ppt=sp&ppn=sp&ssid=62uc8gcdds0000001713898979159&qH=56123a6089264bed
FD002,Flipkart,Hershey's Chocolate Bar,Food,"Melts easily in warm weather.",Negative,https://www.flipkart.com/hershey-s-whole-almonds-cookies-n-creme-creamy-milk-bars/p/itm81bacc4ffb614?pid=CHCG55HYZDY8TJHM&lid=LSTCHCG55HYZDY8TJHM9OVMAX&marketplace=FLIPKART&q=Hersheys+Chocolate+Bar&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=08679c89-80a4-4a14-aa8e-262a56ac716f.CHCG55HYZDY8TJHM.SEARCH&ppt=sp&ppn=sp&ssid=62uc8gcdds0000001713898979159&qH=56123a6089264bed
FD002,Flipkart,Hershey's Chocolate Bar,Food,"Good for making s'mores.",Positive,https://www.flipkart.com/hershey-s-whole-almonds-cookies-n-creme-creamy-milk-bars/p/itm81bacc4ffb614?pid=CHCG55HYZDY8TJHM&lid=LSTCHCG55HYZDY8TJHM9OVMAX&marketplace=FLIPKART&q=Hersheys+Chocolate+Bar&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=08679c89-80a4-4a14-aa8e-262a56ac716f.CHCG55HYZDY8TJHM.SEARCH&ppt=sp&ppn=sp&ssid=62uc8gcdds0000001713898979159&qH=56123a6089264bed
FD002,Flipkart,Hershey's Chocolate Bar,Food,"Good value for the price.",Positive,https://www.flipkart.com/hershey-s-whole-almonds-cookies-n-creme-creamy-milk-bars/p/itm81bacc4ffb614?pid=CHCG55HYZDY8TJHM&lid=LSTCHCG55HYZDY8TJHM9OVMAX&marketplace=FLIPKART&q=Hersheys+Chocolate+Bar&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=08679c89-80a4-4a14-aa8e-262a56ac716f.CHCG55HYZDY8TJHM.SEARCH&ppt=sp&ppn=sp&ssid=62uc8gcdds0000001713898979159&qH=56123a6089264bed
FD002,Flipkart,Hershey's Chocolate Bar,Food,"Comes in different sizes.",Positive,https://www.flipkart.com/hershey-s-whole-almonds-cookies-n-creme-creamy-milk-bars/p/itm81bacc4ffb614?pid=CHCG55HYZDY8TJHM&lid=LSTCHCG55HYZDY8TJHM9OVMAX&marketplace=FLIPKART&q=Hersheys+Chocolate+Bar&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=08679c89-80a4-4a14-aa8e-262a56ac716f.CHCG55HYZDY8TJHM.SEARCH&ppt=sp&ppn=sp&ssid=62uc8gcdds0000001713898979159&qH=56123a6089264bed
FD002,Flipkart,Hershey's Chocolate Bar,Food,"Packaging is not very durable.",Negative,https://www.flipkart.com/hershey-s-whole-almonds-cookies-n-creme-creamy-milk-bars/p/itm81bacc4ffb614?pid=CHCG55HYZDY8TJHM&lid=LSTCHCG55HYZDY8TJHM9OVMAX&marketplace=FLIPKART&q=Hersheys+Chocolate+Bar&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=08679c89-80a4-4a14-aa8e-262a56ac716f.CHCG55HYZDY8TJHM.SEARCH&ppt=sp&ppn=sp&ssid=62uc8gcdds0000001713898979159&qH=56123a6089264bed
FD002,Flipkart,Hershey's Chocolate Bar,Food,"Overall, a good product.",Positive,https://www.flipkart.com/hershey-s-whole-almonds-cookies-n-creme-creamy-milk-bars/p/itm81bacc4ffb614?pid=CHCG55HYZDY8TJHM&lid=LSTCHCG55HYZDY8TJHM9OVMAX&marketplace=FLIPKART&q=Hersheys+Chocolate+Bar&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=08679c89-80a4-4a14-aa8e-262a56ac716f.CHCG55HYZDY8TJHM.SEARCH&ppt=sp&ppn=sp&ssid=62uc8gcdds0000001713898979159&qH=56123a6089264bed
FD002,Flipkart,Hershey's Chocolate Bar,Food,"Can be too rich for some people.",Neutral,https://www.flipkart.com/hershey-s-whole-almonds-cookies-n-creme-creamy-milk-bars/p/itm81bacc4ffb614?pid=CHCG55HYZDY8TJHM&lid=LSTCHCG55HYZDY8TJHM9OVMAX&marketplace=FLIPKART&q=Hersheys+Chocolate+Bar&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=08679c89-80a4-4a14-aa8e-262a56ac716f.CHCG55HYZDY8TJHM.SEARCH&ppt=sp&ppn=sp&ssid=62uc8gcdds0000001713898979159&qH=56123a6089264bed
FD002,Flipkart,Hershey's Chocolate Bar,Food,"A classic favorite.",Positive,https://www.flipkart.com/hershey-s-whole-almonds-cookies-n-creme-creamy-milk-bars/p/itm81bacc4ffb614?pid=CHCG55HYZDY8TJHM&lid=LSTCHCG55HYZDY8TJHM9OVMAX&marketplace=FLIPKART&q=Hersheys+Chocolate+Bar&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=08679c89-80a4-4a14-aa8e-262a56ac716f.CHCG55HYZDY8TJHM.SEARCH&ppt=sp&ppn=sp&ssid=62uc8gcdds0000001713898979159&qH=56123a6089264bede-Candy-Thanksgiving-Christmas-Individually/dp/B07QXTWKTD/ref=sr_1_1?crid=1KQEJIXTRTGYC&dib=eyJ2IjoiMSJ9.51wmnjb0uniOclvKbqWziSkQep0c62EGO4oE0jkvrBmuTf6XwRFzwd84fUWiKKVTNeo1MCzZNC-zIZIzhC7uE4pvsyCHV31UP8BUS4nOzcwI9uTKIB4M8vvk9NQ0SPrzUe4IszdzOOSLbGHjtBl3PntqZioI-8NJlW9eQLW5aIVvlVHiebF21H8IGesif7QQVsOQywxcAqamO52JGL6-OaeUbAcKmBL3Z-9k5jD8QR6bYuSvz5wfArunMEjf6iDNreI_NHZkpXfqCDuBfpMog7YOoSNLnsV_Hk2X3PFDPUM.yirnZ0sA2MA2f3eNtKoL3ckGCpunss0VYGNx24i1DqY&dib_tag=se&keywords=Nestl%C3%A9+Crunch+Bar&qid=1713896991&sprefix=nestl%C3%A9+crunch+bar%2Caps%2C301&sr=8-1
FD003,Amazon,Nestlé Crunch Bar,Food,"Too sweet for some people.",Negative,https://www.amazon.com/Chocolate-Candy-Thanksgiving-Christmas-Individually/dp/B07QXTWKTD/ref=sr_1_1?crid=1KQEJIXTRTGYC&dib=eyJ2IjoiMSJ9.51wmnjb0uniOclvKbqWziSkQep0c62EGO4oE0jkvrBmuTf6XwRFzwd84fUWiKKVTNeo1MCzZNC-zIZIzhC7uE4pvsyCHV31UP8BUS4nOzcwI9uTKIB4M8vvk9NQ0SPrzUe4IszdzOOSLbGHjtBl3PntqZioI-8NJlW9eQLW5aIVvlVHiebF21H8IGesif7QQVsOQywxcAqamO52JGL6-OaeUbAcKmBL3Z-9k5jD8QR6bYuSvz5wfArunMEjf6iDNreI_NHZkpXfqCDuBfpMog7YOoSNLnsV_Hk2X3PFDPUM.yirnZ0sA2MA2f3eNtKoL3ckGCpunss0VYGNx24i1DqY&dib_tag=se&keywords=Nestl%C3%A9+Crunch+Bar&qid=1713896991&sprefix=nestl%C3%A9+crunch+bar%2Caps%2C301&sr=8-1
FD003,Amazon,Nestlé Crunch Bar,Food,"Good value for the price.",Positive,https://www.amazon.com/Chocolate-Candy-Thanksgiving-Christmas-Individually/dp/B07QXTWKTD/ref=sr_1_1?crid=1KQEJIXTRTGYC&dib=eyJ2IjoiMSJ9.51wmnjb0uniOclvKbqWziSkQep0c62EGO4oE0jkvrBmuTf6XwRFzwd84fUWiKKVTNeo1MCzZNC-zIZIzhC7uE4pvsyCHV31UP8BUS4nOzcwI9uTKIB4M8vvk9NQ0SPrzUe4IszdzOOSLbGHjtBl3PntqZioI-8NJlW9eQLW5aIVvlVHiebF21H8IGesif7QQVsOQywxcAqamO52JGL6-OaeUbAcKmBL3Z-9k5jD8QR6bYuSvz5wfArunMEjf6iDNreI_NHZkpXfqCDuBfpMog7YOoSNLnsV_Hk2X3PFDPUM.yirnZ0sA2MA2f3eNtKoL3ckGCpunss0VYGNx24i1DqY&dib_tag=se&keywords=Nestl%C3%A9+Crunch+Bar&qid=1713896991&sprefix=nestl%C3%A9+crunch+bar%2Caps%2C301&sr=8-1
FD003,Amazon,Nestlé Crunch Bar,Food,"Doesn't melt easily.",Positive,https://www.amazon.com/Chocolate-Candy-Thanksgiving-Christmas-Individually/dp/B07QXTWKTD/ref=sr_1_1?crid=1KQEJIXTRTGYC&dib=eyJ2IjoiMSJ9.51wmnjb0uniOclvKbqWziSkQep0c62EGO4oE0jkvrBmuTf6XwRFzwd84fUWiKKVTNeo1MCzZNC-zIZIzhC7uE4pvsyCHV31UP8BUS4nOzcwI9uTKIB4M8vvk9NQ0SPrzUe4IszdzOOSLbGHjtBl3PntqZioI-8NJlW9eQLW5aIVvlVHiebF21H8IGesif7QQVsOQywxcAqamO52JGL6-OaeUbAcKmBL3Z-9k5jD8QR6bYuSvz5wfArunMEjf6iDNreI_NHZkpXfqCDuBfpMog7YOoSNLnsV_Hk2X3PFDPUM.yirnZ0sA2MA2f3eNtKoL3ckGCpunss0VYGNx24i1DqY&dib_tag=se&keywords=Nestl%C3%A9+Crunch+Bar&qid=1713896991&sprefix=nestl%C3%A9+crunch+bar%2Caps%2C301&sr=8-1
FD003,Amazon,Nestlé Crunch Bar,Food,"Packaging is easy to open.",Positive,https://www.amazon.com/Chocolate-Candy-Thanksgiving-Christmas-Individually/dp/B07QXTWKTD/ref=sr_1_1?crid=1KQEJIXTRTGYC&dib=eyJ2IjoiMSJ9.51wmnjb0uniOclvKbqWziSkQep0c62EGO4oE0jkvrBmuTf6XwRFzwd84fUWiKKVTNeo1MCzZNC-zIZIzhC7uE4pvsyCHV31UP8BUS4nOzcwI9uTKIB4M8vvk9NQ0SPrzUe4IszdzOOSLbGHjtBl3PntqZioI-8NJlW9eQLW5aIVvlVHiebF21H8IGesif7QQVsOQywxcAqamO52JGL6-OaeUbAcKmBL3Z-9k5jD8QR6bYuSvz5wfArunMEjf6iDNreI_NHZkpXfqCDuBfpMog7YOoSNLnsV_Hk2X3PFDPUM.yirnZ0sA2MA2f3eNtKoL3ckGCpunss0VYGNx24i1DqY&dib_tag=se&keywords=Nestl%C3%A9+Crunch+Bar&qid=1713896991&sprefix=nestl%C3%A9+crunch+bar%2Caps%2C301&sr=8-1
FD003,Amazon,Nestlé Crunch Bar,Food,"May contain nuts.",Negative,https://www.amazon.com/Chocolate-Candy-Thanksgiving-Christmas-Individually/dp/B07QXTWKTD/ref=sr_1_1?crid=1KQEJIXTRTGYC&dib=eyJ2IjoiMSJ9.51wmnjb0uniOclvKbqWziSkQep0c62EGO4oE0jkvrBmuTf6XwRFzwd84fUWiKKVTNeo1MCzZNC-zIZIzhC7uE4pvsyCHV31UP8BUS4nOzcwI9uTKIB4M8vvk9NQ0SPrzUe4IszdzOOSLbGHjtBl3PntqZioI-8NJlW9eQLW5aIVvlVHiebF21H8IGesif7QQVsOQywxcAqamO52JGL6-OaeUbAcKmBL3Z-9k5jD8QR6bYuSvz5wfArunMEjf6iDNreI_NHZkpXfqCDuBfpMog7YOoSNLnsV_Hk2X3PFDPUM.yirnZ0sA2MA2f3eNtKoL3ckGCpunss0VYGNx24i1DqY&dib_tag=se&keywords=Nestl%C3%A9+Crunch+Bar&qid=1713896991&sprefix=nestl%C3%A9+crunch+bar%2Caps%2C301&sr=8-1
FD003,Amazon,Nestlé Crunch Bar,Food,"Comes in various sizes.",Positive,https://www.amazon.com/Chocolate-Candy-Thanksgiving-Christmas-Individually/dp/B07QXTWKTD/ref=sr_1_1?crid=1KQEJIXTRTGYC&dib=eyJ2IjoiMSJ9.51wmnjb0uniOclvKbqWziSkQep0c62EGO4oE0jkvrBmuTf6XwRFzwd84fUWiKKVTNeo1MCzZNC-zIZIzhC7uE4pvsyCHV31UP8BUS4nOzcwI9uTKIB4M8vvk9NQ0SPrzUe4IszdzOOSLbGHjtBl3PntqZioI-8NJlW9eQLW5aIVvlVHiebF21H8IGesif7QQVsOQywxcAqamO52JGL6-OaeUbAcKmBL3Z-9k5jD8QR6bYuSvz5wfArunMEjf6iDNreI_NHZkpXfqCDuBfpMog7YOoSNLnsV_Hk2X3PFDPUM.yirnZ0sA2MA2f3eNtKoL3ckGCpunss0VYGNx24i1DqY&dib_tag=se&keywords=Nestl%C3%A9+Crunch+Bar&qid=1713896991&sprefix=nestl%C3%A9+crunch+bar%2Caps%2C301&sr=8-1
FD003,Amazon,Nestlé Crunch Bar,Food,"A bit messy to eat.",Neutral,https://www.amazon.com/Chocolate-Candy-Thanksgiving-Christmas-Individually/dp/B07QXTWKTD/ref=sr_1_1?crid=1KQEJIXTRTGYC&dib=eyJ2IjoiMSJ9.51wmnjb0uniOclvKbqWziSkQep0c62EGO4oE0jkvrBmuTf6XwRFzwd84fUWiKKVTNeo1MCzZNC-zIZIzhC7uE4pvsyCHV31UP8BUS4nOzcwI9uTKIB4M8vvk9NQ0SPrzUe4IszdzOOSLbGHjtBl3PntqZioI-8NJlW9eQLW5aIVvlVHiebF21H8IGesif7QQVsOQywxcAqamO52JGL6-OaeUbAcKmBL3Z-9k5jD8QR6bYuSvz5wfArunMEjf6iDNreI_NHZkpXfqCDuBfpMog7YOoSNLnsV_Hk2X3PFDPUM.yirnZ0sA2MA2f3eNtKoL3ckGCpunss0VYGNx24i1DqY&dib_tag=se&keywords=Nestl%C3%A9+Crunch+Bar&qid=1713896991&sprefix=nestl%C3%A9+crunch+bar%2Caps%2C301&sr=8-1
FD003,Amazon,Nestlé Crunch Bar,Food,"A favorite among kids.",Positive,https://www.amazon.com/Chocolate-Candy-Thanksgiving-Christmas-Individually/dp/B07QXTWKTD/ref=sr_1_1?crid=1KQEJIXTRTGYC&dib=eyJ2IjoiMSJ9.51wmnjb0uniOclvKbqWziSkQep0c62EGO4oE0jkvrBmuTf6XwRFzwd84fUWiKKVTNeo1MCzZNC-zIZIzhC7uE4pvsyCHV31UP8BUS4nOzcwI9uTKIB4M8vvk9NQ0SPrzUe4IszdzOOSLbGHjtBl3PntqZioI-8NJlW9eQLW5aIVvlVHiebF21H8IGesif7QQVsOQywxcAqamO52JGL6-OaeUbAcKmBL3Z-9k5jD8QR6bYuSvz5wfArunMEjf6iDNreI_NHZkpXfqCDuBfpMog7YOoSNLnsV_Hk2X3PFDPUM.yirnZ0sA2MA2f3eNtKoL3ckGCpunss0VYGNx24i1DqY&dib_tag=se&keywords=Nestl%C3%A9+Crunch+Bar&qid=1713896991&sprefix=nestl%C3%A9+crunch+bar%2Caps%2C301&sr=8-1
FD003,Amazon,Nestlé Crunch Bar,Food,"Overall, a solid snack.",Positive,https://www.amazon.com/Chocolate-Candy-Thanksgiving-Christmas-Individually/dp/B07QXTWKTD/ref=sr_1_1?crid=1KQEJIXTRTGYC&dib=eyJ2IjoiMSJ9.51wmnjb0uniOclvKbqWziSkQep0c62EGO4oE0jkvrBmuTf6XwRFzwd84fUWiKKVTNeo1MCzZNC-zIZIzhC7uE4pvsyCHV31UP8BUS4nOzcwI9uTKIB4M8vvk9NQ0SPrzUe4IszdzOOSLbGHjtBl3PntqZioI-8NJlW9eQLW5aIVvlVHiebF21H8IGesif7QQVsOQywxcAqamO52JGL6-OaeUbAcKmBL3Z-9k5jD8QR6bYuSvz5wfArunMEjf6iDNreI_NHZkpXfqCDuBfpMog7YOoSNLnsV_Hk2X3PFDPUM.yirnZ0sA2MA2f3eNtKoL3ckGCpunss0VYGNx24i1DqY&dib_tag=se&keywords=Nestl%C3%A9+Crunch+Bar&qid=1713896991&sprefix=nestl%C3%A9+crunch+bar%2Caps%2C301&sr=8-1
FD004,Flipkart,Oreo Cookies,Food,"Delicious and creamy filling.",Positive,https://www.flipkart.com/oreo-peanut-butter-chocolate-cream-flavoured-sandwich-cookies/p/itm80816e16643be?pid=CKBFYCUZUPMVGUCB&lid=LSTCKBFYCUZUPMVGUCBIVL6UI&marketplace=FLIPKART&q=Oreo+Cookies&store=eat%2F5am&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=480675fc-0932-4e06-8136-5e825bae9925.CKBFYCUZUPMVGUCB.SEARCH&ppt=sp&ppn=sp&ssid=zv6646a01c0000001713899089346&qH=a0a1e348fdd906ed
FD004,Flipkart,Oreo Cookies,Food,"Can be too sweet for some.",Negative,https://www.flipkart.com/oreo-peanut-butter-chocolate-cream-flavoured-sandwich-cookies/p/itm80816e16643be?pid=CKBFYCUZUPMVGUCB&lid=LSTCKBFYCUZUPMVGUCBIVL6UI&marketplace=FLIPKART&q=Oreo+Cookies&store=eat%2F5am&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=480675fc-0932-4e06-8136-5e825bae9925.CKBFYCUZUPMVGUCB.SEARCH&ppt=sp&ppn=sp&ssid=zv6646a01c0000001713899089346&qH=a0a1e348fdd906ed
FD004,Flipkart,Oreo Cookies,Food,"Great with milk.",Positive,https://www.flipkart.com/oreo-peanut-butter-chocolate-cream-flavoured-sandwich-cookies/p/itm80816e16643be?pid=CKBFYCUZUPMVGUCB&lid=LSTCKBFYCUZUPMVGUCBIVL6UI&marketplace=FLIPKART&q=Oreo+Cookies&store=eat%2F5am&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=480675fc-0932-4e06-8136-5e825bae9925.CKBFYCUZUPMVGUCB.SEARCH&ppt=sp&ppn=sp&ssid=zv6646a01c0000001713899089346&qH=a0a1e348fdd906ed
FD004,Flipkart,Oreo Cookies,Food,"Packaging is not very sturdy.",Negative,https://www.flipkart.com/oreo-peanut-butter-chocolate-cream-flavoured-sandwich-cookies/p/itm80816e16643be?pid=CKBFYCUZUPMVGUCB&lid=LSTCKBFYCUZUPMVGUCBIVL6UI&marketplace=FLIPKART&q=Oreo+Cookies&store=eat%2F5am&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=480675fc-0932-4e06-8136-5e825bae9925.CKBFYCUZUPMVGUCB.SEARCH&ppt=sp&ppn=sp&ssid=zv6646a01c0000001713899089346&qH=a0a1e348fdd906ed
FD004,Flipkart,Oreo Cookies,Food,"A classic favorite.",Positive,https://www.flipkart.com/oreo-peanut-butter-chocolate-cream-flavoured-sandwich-cookies/p/itm80816e16643be?pid=CKBFYCUZUPMVGUCB&lid=LSTCKBFYCUZUPMVGUCBIVL6UI&marketplace=FLIPKART&q=Oreo+Cookies&store=eat%2F5am&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=480675fc-0932-4e06-8136-5e825bae9925.CKBFYCUZUPMVGUCB.SEARCH&ppt=sp&ppn=sp&ssid=zv6646a01c0000001713899089346&qH=a0a1e348fdd906ed
FD004,Flipkart,Oreo Cookies,Food,"Comes in various flavors.",Positive,https://www.flipkart.com/oreo-peanut-butter-chocolate-cream-flavoured-sandwich-cookies/p/itm80816e16643be?pid=CKBFYCUZUPMVGUCB&lid=LSTCKBFYCUZUPMVGUCBIVL6UI&marketplace=FLIPKART&q=Oreo+Cookies&store=eat%2F5am&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=480675fc-0932-4e06-8136-5e825bae9925.CKBFYCUZUPMVGUCB.SEARCH&ppt=sp&ppn=sp&ssid=zv6646a01c0000001713899089346&qH=a0a1e348fdd906ed
FD004,Flipkart,Oreo Cookies,Food,"Not enough cream filling.",Negative,https://www.flipkart.com/oreo-peanut-butter-chocolate-cream-flavoured-sandwich-cookies/p/itm80816e16643be?pid=CKBFYCUZUPMVGUCB&lid=LSTCKBFYCUZUPMVGUCBIVL6UI&marketplace=FLIPKART&q=Oreo+Cookies&store=eat%2F5am&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=480675fc-0932-4e06-8136-5e825bae9925.CKBFYCUZUPMVGUCB.SEARCH&ppt=sp&ppn=sp&ssid=zv6646a01c0000001713899089346&qH=a0a1e348fdd906ed
FD004,Flipkart,Oreo Cookies,Food,"Good value for the price.",Positive,https://www.flipkart.com/oreo-peanut-butter-chocolate-cream-flavoured-sandwich-cookies/p/itm80816e16643be?pid=CKBFYCUZUPMVGUCB&lid=LSTCKBFYCUZUPMVGUCBIVL6UI&marketplace=FLIPKART&q=Oreo+Cookies&store=eat%2F5am&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=480675fc-0932-4e06-8136-5e825bae9925.CKBFYCUZUPMVGUCB.SEARCH&ppt=sp&ppn=sp&ssid=zv6646a01c0000001713899089346&qH=a0a1e348fdd906ed
FD004,Flipkart,Oreo Cookies,Food,"Easy to share with friends.",Positive,https://www.flipkart.com/oreo-peanut-butter-chocolate-cream-flavoured-sandwich-cookies/p/itm80816e16643be?pid=CKBFYCUZUPMVGUCB&lid=LSTCKBFYCUZUPMVGUCBIVL6UI&marketplace=FLIPKART&q=Oreo+Cookies&store=eat%2F5am&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=480675fc-0932-4e06-8136-5e825bae9925.CKBFYCUZUPMVGUCB.SEARCH&ppt=sp&ppn=sp&ssid=zv6646a01c0000001713899089346&qH=a0a1e348fdd906ed
FD004,Flipkart,Oreo Cookies,Food,"Overall, a good product.",Positive,https://www.flipkart.com/oreo-peanut-butter-chocolate-cream-flavoured-sandwich-cookies/p/itm80816e16643be?pid=CKBFYCUZUPMVGUCB&lid=LSTCKBFYCUZUPMVGUCBIVL6UI&marketplace=FLIPKART&q=Oreo+Cookies&store=eat%2F5am&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=480675fc-0932-4e06-8136-5e825bae9925.CKBFYCUZUPMVGUCB.SEARCH&ppt=sp&ppn=sp&ssid=zv6646a01c0000001713899089346&qH=a0a1e348fdd906ed
